state,city,name,reference
BA,Sítio do Quinto,CT Sítio do Quinto,
MA,Sítio Novo,CT Sítio Novo,
RN,Sítio Novo,CT Sítio Novo,
TO,Sítio Novo do Tocantins,CT Sítio Novo do Tocantins,
BA,Sobradinho,CT Sobradinho,
RS,Sobradinho,CT Sobradinho,
DF,Sobradinho,CT Sobradinho I,CT Sobradinho I
DF,Sobradinho,CT Sobradinho II ,CT Sobradinho II 
PB,Sobrado,CT Sobrado,
CE,Sobral,CT Sobral I,CT Sobral I
CE,Sobral,CT Sobral II,CT Sobral II
MG,Sobrália,CT Sobrália ,
SP,Socorro,CT Socorro,
PI,Socorro do Piauí,CT Socorro do Piauí,
PB,Solânea,CT Solânea,
PB,Soledade,CT Soledade,
RS,Soledade,CT Soledade,
MG,Soledade de Minas,CT Soledade de Minas,
PE,Solidão,CT Solidão,
CE,Solonópole,CT Solonópole,
SC,Sombrio,CT Sombrio ,
MS,Sonora,CT Sonora,
ES,Sooretama,CT Sooretama,
SP,Sorocaba,CT Sorocaba - Norte  - V,CT Sorocaba - Norte  - V
SP,Sorocaba,CT Sorocaba - Norte  - VI,CT Sorocaba - Norte  - VI
SP,Sorocaba,CT Sorocaba - Oeste - III,CT Sorocaba - Oeste - III
SP,Sorocaba,CT Sorocaba - Oeste - IV,CT Sorocaba - Oeste - IV
SP,Sorocaba,CT Sorocaba - Sul/Leste/Centro -  II,CT Sorocaba - Sul/Leste/Centro -  II
SP,Sorocaba,CT Sorocaba - Sul/Leste/Centro -  I,CT Sorocaba - Sul/Leste/Centro -  I
MT,Sorriso,CT Sorriso ,
PB,Sossêgo / Sossego,CT Sossêgo / Sossego,
PA,Soure,CT Soure,
PB,Sousa,CT Sousa,
BA,Souto Soares,CT Souto Soares,
TO,Sucupira,CT Sucupira ,
MA,Sucupira do Norte,CT Sucupira do Norte,
MA,Sucupira do Riachão,CT Sucupira do Riachão,
SP,Sud Mennucci,CT Sud Mennucci,
DF,Sudoeste / Octogonal,CT Sudoeste / Octogonal ,
SC,Sul Brasil,CT Sul Brasil,
PR,Sulina,CT Sulina ,
SP,Sumaré,CT Sumaré ,
PB,Sumé,CT Sumé,
RJ,Sumidouro,CT Sumidouro,
PE,Surubim,CT Surubim,
PI,Sussuapara,CT Sussuapara,
SP,Suzanápolis,CT Suzanápolis,
SP,Suzano,CT Suzano I,CT Suzano I
SP,Suzano,CT Suzano II,CT Suzano II
RS,Tabaí,CT Tabaí,
MT,Tabaporã,CT Tabaporã ,
SP,Tabapuã,CT Tabapuã,
AM,Tabatinga,CT Tabatinga,
PE,Tabira,CT Tabira,
SP,Taboão da Serra,CT Taboão da Serra,
TO,Taboçao,CT Taboçao ,
BA,Tabocas do Brejo Velho,CT Tabocas do Brejo Velho,
RN,Taboleiro Grande,CT Taboleiro Grande,
MG,Tabuleiro,CT Tabuleiro,
CE,Tabuleiro do Norte,CT Tabuleiro do Norte ,
PE,Tacaimbó,CT Tacaimbó,
PE,Tacaratu,CT Tacaratu Caraiberas,Região Caraiberas
PE,Tacaratu,CT Tacaratu Sede,Região Centro/Sede
SP,Taciba,CT Taciba,
PB,Tacima,CT Tacima,
MS,Tacuru,CT Tacuru ,
SP,Taguaí,CT Taguaí,
TO,Taguatinga,CT Taguatinga,
DF,Taguatinga,CT Taguatinga I Sul,Sul
DF,Taguatinga,CT Taguatinga II Norte,Norte
SP,Taiaçú,CT Taiaçú,
PA,Tailândia,CT Tailândia,
SC,Taió,CT Taió,
MG,Taiobeiras,CT Taiobeiras,
TO,Taipas do Tocantins,CT Taipas do Tocantins,
RN,Taipu,CT Taipu,
SP,Taiúva,CT Taiúva,
TO,Talismã,CT Talismã,
PE,Tamandaré,CT Tamandaré,
PR,Tamarana,CT Tamarana ,
SP,Tambaú,CT Tambaú,
PR,Tamboara,CT Tamboara,
CE,Tamboril,CT Tamboril,
PI,Tamboril do Piauí,CT Tamboril do Piauí,
SP,Tanabi,CT Tanabi,
RN,Tangará,CT Tangará,
SC,Tangará,CT Tangará,
MT,Tangará da Serra,CT Tangará da Serra,
RJ,Tanguá,CT Tanguá,
BA,Tanhaçu,CT Tanhaçu,
AL,Tanque D'Arca,CT Tanque D'Arca,
PI,Tanque do Piaui,CT Tanque do Piaui ,
BA,Tanque Novo,CT Tanque Novo,
BA,Tanquinho,CT Tanquinho,
MG,Taparuba,CT Taparuba,
AM,Tapauá,CT Tapauá,
PR,Tapejara,CT Tapejara,
RS,Tapejara,CT Tapejara,
RS,Tapera,CT Tapera,
BA,Taperoá,CT Taperoá,
PB,Taperoá,CT Taperoá ,
RS,Tapes,CT Tapes,
MG,Tapira,CT Tapira,
PR,Tapira,CT Tapira ,
MG,Tapiraí,CT Tapiraí,
SP,Tapiraí,CT Tapiraí,
BA,Tapiramutá,CT Tapiramutá,
SP,Tapiratiba,CT Tapiratiba,
MT,Tapurah,CT Tapurah,
RS,Taquara,CT Taquara,
MG,Taquaraçu de Minas,CT Taquaraçu de Minas,
SP,Taquaral,CT Taquaral,
GO,Taquaral de Goiás,CT Taquaral de Goiás,
AL,Taquarana,CT Taquarana,
RS,Taquari,CT Taquari,
SP,Taquaritinga,CT Taquaritinga,
PE,Taquaritinga do Norte,CT Taquaritinga do Norte,
SP,Taquarituba,CT Taquarituba,
SP,Taquarivaí,CT Taquarivaí,
RS,Taquaruçu do Sul,CT Taquaruçu do Sul,
MS,Taquarussu,CT Taquarussu,
SP,Tarabai,CT Tarabai,
AC,Tarauacá,CT Tarauacá,
CE,Tarrafas,CT Tarrafas,
AP,Tartarugalzinho,CT Tartarugalzinho,
SP,Tarumã,CT Tarumã,
MG,Tarumirim,CT Tarumirim,
MA,Tasso Fragoso,CT Tasso Fragoso,
SP,Tatuí,CT Tatuí,
CE,Tauá,CT Tauá,
SP,Taubaté,CT Taubaté I,CT Taubaté I
SP,Taubaté,CT Taubaté II,CT Taubaté II
PB,Tavares,CT Tavares,
RS,Tavares,CT Tavares,
AM,Tefé,CT Tefé,
PB,Teixeira,CT Teixeira,
BA,Teixeira de Freitas,CT Teixeira de Freitas I,CT Teixeira de Freitas I
BA,Teixeira de Freitas,CT Teixeira de Freitas II,CT Teixeira de Freitas II
PR,Teixeira Soares,CT Teixeira Soares,
MG,Teixeiras,CT Teixeiras,
RO,Teixeirópolis,CT Teixeirópolis,
CE,Tejuçuoca,CT Tejuçuoca,
SP,Tejupá,CT Tejupá ,
PR,Telêmaco Borba,CT Telêmaco Borba ,
SE,Telha,CT Telha,
RN,Tenente Ananias,CT Tenente Ananias,
RN,Tenente Laurentino Cruz,CT Tenente Laurentino Cruz,
RS,Tenente Portela,CT Tenente Portela ,
PB,Tenório,CT Tenório ,
BA,Teodoro Sampaio,CT Teodoro Sampaio,
SP,Teodoro Sampaio,CT Teodoro Sampaio,
BA,Teofilândia,CT Teofilândia  ,
MG,Teófilo Otoni,CT Teófilo Otoni Norte,Norte
MG,Teófilo Otoni,CT Teófilo Otoni Sul,Sul
BA,Teolândia,CT Teolândia,
AL,Teotônio Vilela,CT Teotônio Vilela,
MS,Terenos,CT Terenos,
PI,Teresina,CT Teresina - I - Zona Centro/Norte,Zona Centro/Norte
PI,Teresina,CT Teresina - II - Zona Sudeste,Zona Sudeste
PI,Teresina,CT Teresina - III - Zona Sul,Zona Sul
PI,Teresina,CT Teresina - IV - Zona Leste,Zona Leste
PI,Teresina,CT Teresina - V - Zona Norte,Zona Norte
PI,Teresina,CT Teresina - VI - Zona Leste,Zona Leste
PI,Teresina,CT Teresina - VII - Sul,Sul
GO,Teresina de Goiás,CT Teresina de Goiás,
RJ,Teresópolis,CT Teresópolis I,Várzea; Alto; São Pedro; Barra do Imbui; Tijuca; Bom Retiro; Araras; Barroso; Carlos Guinle; Fazendinha; Cascata Guarani; Taumaturgo; Bairro de Fátima; Corta Vento; Caleme; Ilha do Caxangá; Granja Guarani; Pedreira; Rosário; Cascata dos Amores; Espanhol; Parque São Luiz; Granja Primor Rua Guandu; Iúcas; Agriões; Panorama; Jardim Europa; Vila Muqui; Quinta da Barra; Paineiras; Golf; Bairro dos Artistas; Vale Paraiso; Pimenteiras; Cascata do Imbui; Granja Florestal; Campo Grande; Jardim Salaco; Santa Cecília; Posse; Perpetuo; Morro do Tiro; Pimentel; Féo; Granja Comary; Granja Primor.
RJ,Teresópolis,CT Teresópolis II,Frischer; Prata; Fonte santa; Quinta lebrão; Ermitagem; Albuquerque; Jacarandá; Vargem grande; Santa Rita Arreiro; Vista Alegre; Vieira; Boa Vista; Canoas; Andradas; Providência; Vale Alpino; Brejal; Sebastiana; Serrinha; Pessegueiros; 2º distrito; Meudon; Córeia; Vale da Revolta; Jardim Meudon; Dorvalino; 3º distrito; Bonsucesso; Venda Nova; Motas; Morro Agudo; Frades; Três Corregos; Santa Rita; Arrieiro; Cemitério; Vale São Fernando; Imbiú; Prades; Cruzeiro.
PE,Terezinha,CT Terezinha,
GO,Terezópolis de Goiás,CT Terezópolis de Goiás,
PA,Terra Alta,CT Terra Alta,
PR,Terra Boa,CT Terra Boa ,
RS,Terra de Areia,CT Terra de Areia,
BA,Terra Nova,CT Terra Nova,
PE,Terra Nova,CT Terra Nova,
MT,Terra Nova do Norte,CT Terra Nova do Norte,
PR,Terra Rica,CT Terra Rica,
SP,Terra Roxa,CT Terra Roxa,
PR,Terra Roxa,CT Terra Roxa ,
PA,Terra Santa,CT Terra Santa,
MT,Tesouro,CT Tesouro,
RS,Teutônia,CT Teutônia,
RO,Theobroma,CT Theobroma,
CE,Tianguá,CT Tianguá,
PR,Tibagi,CT Tibagi,
RN,Tibau,CT Tibau,
RN,Tibau do Sul,CT Tibau do Sul,
SP,Tietê,CT Tietê,
SC,Tigrinhos,CT Tigrinhos,
SC,Tijucas,CT Tijucas,
PR,Tijucas do Sul,CT Tijucas do Sul,
PE,Timbaúba,CT Timbaúba,
RN,Timbaúba dos Batistas,CT Timbaúba dos Batistas,
SC,Timbé do Sul,CT Timbé do Sul,
MA,Timbiras,CT Timbiras,
SC,Timbó,CT Timbó,
SC,Timbó Grande,CT Timbó Grande,
SP,Timburi,CT Timburi,
MA,Timon,CT Timon  I,CT Timon  I
MA,Timon,CT Timon  II,CT Timon  II
MG,Timóteo,CT Timóteo,
RS,Tio Hugo,CT Tio Hugo ,
MG,Tiradentes,CT Tiradentes,
RS,Tiradentes do Sul,CT Tiradentes do Sul,
MG,Tiros,CT Tiros,
SE,Tobias Barreto,CT Tobias Barreto,
TO,Tocantínia,CT Tocantínia,
TO,Tocantinópolis,CT Tocantinópolis,
MG,Tocantins,CT Tocantins,
MG,Tocos do Moji,CT Tocos do Moji,
MG,Toledo,CT Toledo,
PR,Toledo,CT Toledo I,CT Toledo I
PR,Toledo,CT Toledo II,CT Toledo II
SE,Tomar do Geru,CT Tomar do Geru,
PR,Tomazina,CT Tomazina,
MG,Tombos,CT Tombos,
PA,Tomé-Açú,CT Tomé-Açú,
AM,Tonantins,CT Tonantins,
PE,Toritama,CT Toritama,
MT,Torixoréu,CT Torixoréu,
RS,Toropi,CT Toropi,
SP,Torre de Pedra,CT Torre de Pedra,
RS,Torres,CT Torres,
SP,Torrinha,CT Torrinha,
RN,Touros,CT Touros,
SP,Trabiju,CT Trabiju,
PA,Tracuateua,CT Tracuateua,
PE,Tracunhaém,CT Tracunhaém,
AL,Traipu,CT Traipu,
PA,Trairão,CT Trairão I,CT Trairão I
PA,Trairão,CT Trairão II,CT Trairão II
CE,Trairi,CT Trairi,
RJ,Trajano de Moraes,CT Trajano de Moraes,
RS,Tramandaí,CT Tramandaí,
RS,Travesseiro,CT Travesseiro,
BA,Tremedal,CT Tremedal,
SP,Tremembé,CT Tremembé,
RS,Três Arroios,CT Três Arroios,
SC,Três Barras,CT Três Barras,
PR,Três Barras do Paraná,CT Três Barras do Paraná,
RS,Três Cachoeiras,CT Três Cachoeiras ,
MG,Três Corações,CT Três Corações,
RS,Três Coroas,CT Três Coroas ,
RS,Três de Maio,CT Três de Maio,
RS,Três Forquilhas,CT Três Forquilhas,
SP,Três Fronteiras,CT Três Fronteiras,
MS,Três Lagoas,CT Três Lagoas,
MG,Três Marias,CT Três Marias,
RS,Três Palmeiras,CT Três Palmeiras,
RS,Três Passos,CT Três Passos,
MG,Três Pontas,CT Três Pontas,
GO,Três Ranchos,CT Três Ranchos,
RJ,Três Rios,CT Três Rios,
SC,Treviso,CT Treviso,
SC,Treze de Maio,CT Treze de Maio,
ES,Treze de Maio,CT Treze de Maio ,
SC,Treze Tílias,CT Treze Tílias,
PE,Trindade,CT Trindade,
GO,Trindade,CT Trindade Centro,Centro
GO,Trindade,CT Trindade Leste,Leste
RS,Trindade do Sul,CT Trindade do Sul,
PB,Triunfo,CT Triunfo,
PE,Triunfo,CT Triunfo,
RS,Triunfo,CT Triunfo,
RN,Triunfo Potiguar,CT Triunfo Potiguar,
MA,Trizidela do Vale,CT Trizidela do Vale,
GO,Trombas,CT Trombas,
SC,Trombudo Central,CT Trombudo Central,
SC,Tubarão,CT Tubarão,
BA,Tucano,CT Tucano ,
PA,Tucumã,CT Tucumã,
RS,Tucunduva,CT Tucunduva ,
PA,Tucuruí,CT Tucuruí ,
MA,Tufilândia,CT Tufilândia,
SP,Tuiuti,CT Tuiuti,
MG,Tumiritinga,CT Tumiritinga,
SC,Tunápolis,CT Tunápolis,
RS,Tunas,CT Tunas,
PR,Tunas do Paraná,CT Tunas do Paraná,
PR,Tuneiras do Oeste,CT Tuneiras do Oeste,
MA,Tuntum,CT Tuntum,
SP,Tupã,CT Tupã,
MG,Tupaciguara,CT Tupaciguara,
PE,Tupanatinga,CT Tupanatinga,
RS,Tupanci do Sul,CT Tupanci do Sul,
RS,Tupanciretã,CT Tupanciretã,
RS,Tupandi,CT Tupandi,
RS,Tuparendi,CT Tuparendi,
PE,Tuparetama,CT Tuparetama ,
PR,Tupãssi,CT Tupãssi,
SP,Tupi Paulista,CT Tupi Paulista,
TO,Tupirama,CT Tupirama,
TO,Tupiratins,CT Tupiratins,
MA,Turiaçu,CT Turiaçu,
MA,Turilândia,CT Turilândia,
SP,Turiúba,CT Turiúba,
MG,Turmalina,CT Turmalina,
SP,Turmalina,CT Turmalina,
RS,Turuçu,CT Turuçu,
CE,Tururu,CT Tururu,
GO,Turvânia,CT Turvânia,
GO,Turvelândia,CT Turvelândia,
PR,Turvo,CT Turvo,
SC,Turvo,CT Turvo ,
MG,Turvolândia,CT Turvolândia,
MA,Tutóia,CT Tutóia,
AM,Uarini,CT Uarini,
BA,Uauá,CT Uauá ,
MG,Ubá,CT Ubá,
MG,Ubaí,CT Ubaí,
BA,Ubaíra,CT Ubaíra ,
BA,Ubaitaba,CT Ubaitaba,
CE,Ubajara,CT Ubajara,
MG,Ubaporanga,CT Ubaporanga ,
SP,Ubarana,CT Ubarana,
BA,Ubatã,CT Ubatã,
SP,Ubatuba,CT Ubatuba ,
MG,Uberaba,CT Uberaba I,CT Uberaba I
MG,Uberaba,CT Uberaba II,CT Uberaba II
MG,Uberlândia,CT Uberlândia I,CT Uberlândia I
MG,Uberlândia,CT Uberlândia II,CT Uberlândia II
MG,Uberlândia,CT Uberlândia III,CT Uberlândia III
SP,Ubirajara,CT Ubirajara,
PR,Ubiratã,CT Ubiratã,
RS,Ubiretama,CT Ubiretama,
SP,Uchoa,CT Uchoa,
BA,Uibaí,CT Uibaí,
RR,Uiramutã,CT Uiramutã,
GO,Uirapuru,CT Uirapuru,
PB,Uiraúna,CT Uiraúna,
PA,Ulianópolis,CT Ulianópolis,
CE,Umari,CT Umari,
RN,Umarizal,CT Umarizal,
SE,Umbaúba,CT Umbaúba,
BA,Umburanas,CT Umburanas ,
MG,Umburatiba,CT Umburatiba,
PB,Umbuzeiro,CT Umbuzeiro ,
CE,Umirim,CT Umirim,
PR,Umuarama,CT Umuarama,
BA,Una,CT Una,
MG,Unaí,CT Unaí,
PI,União,CT União ,
RS,União da Serra,CT União da Serra,
PR,União da Vitória,CT União da Vitória,
MG,União de Minas,CT União de Minas,
ES,União do Oeste,CT União do Oeste,
SC,União do Oeste,CT União do Oeste,
MT,União do Sul,CT União do Sul,
AL,União dos Palmares,CT União dos Palmares,
SP,União Paulista,CT União Paulista,
PR,Uniflor,CT Uniflor,
RS,Unistalda,CT Unistalda,
RN,Upanema,CT Upanema,
PR,Uraí,CT Uraí,
BA,Urandi,CT Urandi,
SP,Urânia,CT Urânia,
MA,Urbano Santos,CT Urbano Santos,
SP,Uru,CT Uru,
GO,Uruaçu,CT Uruaçu,
GO,Uruana,CT Uruana ,
MG,Uruana de Minas,CT Uruana de Minas,
PA,Uruará,CT Uruará,
SC,Urubici,CT Urubici,
CE,Uruburetama,CT Uruburetama,
MG,Urucânia,CT Urucânia,
AM,Urucará,CT Urucará,
BA,Uruçuca,CT Uruçuca,
PI,Uruçuí,CT Uruçuí,
MG,Urucuia,CT Urucuia ,
AM,Urucurituba,CT Urucurituba,
RS,Uruguaiana,CT Uruguaiana,
CE,Uruoca,CT Uruoca,
RO,Urupá,CT Urupá,
SC,Urupema,CT Urupema,
SP,Urupês,CT Urupês,
SC,Urussanga,CT Urussanga,
GO,Urutaí,CT Urutaí,
BA,Utinga,CT Utinga ,
RS,Vacaria,CT Vacaria,
MT,Vale de São Domingos,CT Vale de São Domingos,
RO,Vale do Anari,CT Vale do Anari,
RO,Vale do Paraíso,CT Vale do Paraíso,
RS,Vale do Sol,CT Vale do Sol ,
RS,Vale Real,CT Vale Real,
RS,Vale Verde,CT Vale Verde,
BA,Valença,CT Valença,
RJ,Valença,CT Valença,
PI,Valença do Piauí,CT Valença do Piauí,
BA,Valente,CT Valente ,
SP,Valentim Gentil,CT Valentim Gentil,
SP,Valinhos,CT Valinhos,
SP,Valparaíso,CT Valparaíso,
GO,Valparaíso de Goiás,CT Valparaíso de Goiás,
RS,Vanini,CT Vanini,
SC,Vargeão,CT Vargeão,
SC,Vargem,CT Vargem,
SP,Vargem,CT Vargem,
MG,Vargem Alegre,CT Vargem Alegre,
ES,Vargem Alta,CT Vargem Alta,
MG,Vargem Bonita,CT Vargem Bonita,
SC,Vargem Bonita,CT Vargem Bonita ,
MA,Vargem Grande,CT Vargem Grande ,
MG,Vargem Grande do Rio Pardo,CT Vargem Grande do Rio Pardo,
SP,Vargem Grande do Sul,CT Vargem Grande do Sul,
SP,Vargem Grande Paulista,CT Vargem Grande Paulista,
MG,Varginha,CT Varginha,
DF,Varjão,CT Varjão,
GO,Varjão,CT Varjão,
MG,Varjão de Minas,CT Varjão de Minas,
CE,Varjota,CT Varjota,
RJ,Varre-Sai,CT Varre-Sai,
PB,Várzea,CT Várzea,
RN,Várzea,CT Várzea,
CE,Várzea Alegre,CT Várzea Alegre,
PI,Várzea Branca,CT Várzea Branca,
MG,Várzea da Palma,CT Várzea da Palma,
BA,Várzea da Roça,CT Várzea da Roça,
BA,Várzea do Poço,CT Várzea do Poço,
PI,Várzea Grande,CT Várzea Grande,
MT,Várzea Grande,CT Várzea Grande Centro,Região Centro
MT,Várzea Grande,CT Várzea Grande Cristo Rei,Região Cristo Rei
MT,Várzea Grande,CT Várzea Grande Jardim Glória,Região Jardim Glória
BA,Várzea Nova,CT Várzea Nova,
SP,Várzea Paulista,CT Várzea Paulista,
BA,Varzedo,CT Varzedo,
MG,Varzelândia,CT Varzelândia,
RJ,Vassouras,CT Vassouras,
MG,Vazante,CT Vazante,
RS,Venâncio Aires,CT Venâncio Aires,
ES,Venda Nova domigrante,CT Venda Nova do Imigrante,
RN,Venha-Ver,CT Venha-Ver,
PR,Ventania,CT Ventania,
PE,Venturosa,CT Venturosa,
MT,Vera,CT Vera,
BA,Vera Cruz,CT Vera Cruz,
RN,Vera Cruz,CT Vera Cruz,
RS,Vera Cruz,CT Vera Cruz,
SP,Vera Cruz,CT Vera Cruz,
PR,Vera Cruz do Oeste,CT Vera Cruz do Oeste ,
PI,Vera Mendes,CT Vera Mendes,
RS,Veranópolis,CT Veranópolis,
PE,Verdejante,CT Verdejante,
MG,Verdelândia,CT Verdelândia,
PR,Verê,CT Verê,
BA,Vereda,CT Vereda,
MG,Veredinha,CT Veredinha,
MG,Veríssimo,CT Veríssimo,
MG,Vermelho Novo,CT Vermelho Novo,
PE,Vertente do Lério,CT Vertente do Lério,
PE,Vertentes,CT Vertentes,
MG,Vespasiano,CT Vespasiano Centro,Região Centro
MG,Vespasiano,CT Vespasiano Morro Alto,Região Morro Alto
RS,Vespasiano Correa,CT Vespasiano Correa,
RS,Viadutos,CT Viadutos,
RS,Viamão,CT Viamão 3º Região,3º Região
RS,Viamão,CT Viamão 4º e 8º Região ,4º e 8º Região 
RS,Viamão,CT Viamão Centro,Centro
ES,Viana,CT Viana,
MA,Viana,CT Viana,
GO,Vianópolis,CT Vianópolis,
PE,Vicência,CT Vicência,
RS,Vicente Dutra,CT Vicente Dutra,
DF,Vicente Pires,CT Vicente Pires ,
MS,Vicentina,CT Vicentina,
GO,Vicentinópolis,CT Vicentinópolis,
AL,Viçosa,CT Viçosa,
MG,Viçosa,CT Viçosa,
RN,Viçosa,CT Viçosa,
CE,Viçosa do Ceará,CT Viçosa do Ceará,
RS,Victor Graeff,CT Victor Graeff,
SC,Vidal Ramos,CT Vidal Ramos,
SC,Videira,CT Videira,
MG,Vieiras,CT Vieiras ,
PB,Vieirópolis,CT Vieirópolis,
PA,Vigia,CT Vigia,
PA,Vigia de Nazaré,CT Vigia de Nazaré ,
MT,Vila Bela da Santíssima Trindade,CT Vila Bela da Santíssima Trindade,
GO,Vila Boa,CT Vila Boa,
RN,Vila Flor,CT Vila Flor,
RS,Vila Flores,CT Vila Flores,
RS,Vila Lângaro,CT Vila Lângaro,
RS,Vila Maria,CT Vila Maria,
PI,Vila Nova do Piauí,CT Vila Nova do Piauí,
RS,Vila Nova do Sul,CT Vila Nova do Sul,
MA,Vila Nova dos Martírios,CT Vila Nova dos Martírios ,
ES,Vila Pavão,CT Vila Pavão ,
GO,Vila Propício,CT Vila Propício ,
MT,Vila Rica,CT Vila Rica,
ES,Vila Valério,CT Vila Valério,
ES,Vila Velha,CT Vila Velha Região 1,CT Vila Velha Região 1
ES,Vila Velha,CT Vila Velha Região 2,CT Vila Velha Região 2
ES,Vila Velha,CT Vila Velha Região 3,CT Vila Velha Região 3
ES,Vila Velha,CT Vila Velha Região 4,CT Vila Velha Região 4
ES,Vila Velha,CT Vila Velha Região 5,CT Vila Velha Região 5
RO,Vilhena,CT Vilhena Norte - 2° ,Norte
RO,Vilhena,CT Vilhena Sul - 1° ,Sul
SP,Vinhedo,CT Vinhedo,
SP,Viradouro,CT Viradouro,
MG,Virgem da Lapa,CT Virgem da Lapa,
MG,Virginia,CT Virginia ,
MG,Virginópolis,CT Virginópolis,
MG,Virgolândia,CT Virgolândia,
PR,Virmond,CT Virmond,
MG,Visconde do Rio Branco,CT Visconde do Rio Branco,
PA,Viseu,CT Viseu,
RS,Vista alegre,CT Vista alegre,
SP,Vista Alegre do Alto,CT Vista Alegre do Alto,
RS,Vista Alegre do Prata,CT Vista Alegre do Prata,
RS,Vista Gaúcha,CT Vista Gaúcha,
PB,Vista Serrana,CT Vista Serrana,
SC,Vítor Meireles,CT Vítor Meireles,
PR,Vitória,CT Vitória,
ES,Vitória,CT Vitória Centro,Centro
ES,Vitória,CT Vitória Região Continental,Região Continental
ES,Vitória,CT Vitória Região de Maruípe,Região de Maruípe
SP,Vitória Brasil,CT Vitória Brasil,
BA,Vitória da Conquista,CT Vitória da Conquista - C.T. Leste,Leste
BA,Vitória da Conquista,CT Vitória da Conquista - C.T. Oeste,Oeste
BA,Vitória da Conquista,CT Vitória da Conquista - C.T. Rural,Rural
RS,Vitória das Missões,CT Vitória das Missões,
PE,Vitória de Santo Antão,CT Vitória de Santo Antão,
AP,Vitória do Jari,CT Vitória do Jari,
MA,Vitória do Mearim,CT Vitória do Mearim,
PA,Vitória do Xingu,CT Vitória do Xingu,
PR,Vitorino,CT Vitorino,
MA,Vitorino Freire,CT Vitorino Freire ,
MG,Volta Grande,CT Volta Grande,
RJ,Volta Redonda,CT Volta Redonda I,Água Limpa; Aterrado; Bela Vista; Brasilândia; Caieira; Cailândia; Casa de Pedra; Caviana; Centro; Cidade Nova; Colina; Colorado; Condado do Ipê; Conforto; Conjunto Habitacional Vila Rica; Duzentos e oito; Duzentos e quarenta e nove; Duzentos e sete; Eucaliptal; Ilha Parque; Jardim Guarda Mor; Jardim Amália I; Jardim Amália II; Jardim Belvedere; Jardim das Américas; Jardim Esperança; Jardim Europa; Jardim Independência; Jardim Normândia; Jardim Paraíba; Jardim Ponte Alta; Jardim Suiça; Jardim Tancredo Neves; Jardim Tiradentes; Jardim Vila Rica; Laranjal; Minerlândia; Mirante do Vale; Monte Castelo; Morada da Colina; Morro da Conquista; Morro da Harmonia; Nossa Senhora das Graças; Nova Primavera; Núcleo Princesa Isabel; Parque das Garças; Parque das Ilhas; Parque São Jorge; Parque Vitória; Pedreira; Ponte Alta; Raiozinho de Sol; Recanto da Lagoa; Residencial Samoa; Rio das Flores; Roma I; Roma II; Roma Napóli; Rústico; Santa Inez (parte deste Bairro pertence a Barra Mansa); Santa Teresa; Santo Agostinho; São Carlos; São Cristóvão; São Francisco; São Geraldo São João; São Lucas; São Marcelo; Sessenta; Siderópolis; Sidervile; Tangerinal; Três Poços; Vale da Colina; Vila Americana; Vila Rica; Vila Santa Cecília; Village Santa Helena; Village Sul; Vista Bela; Vista Verde; Volta Grande I; Volta Grande II; Volta Grande III; Volta Grande IV.
