uf,city,neighborhood
CE,PARAMBU,COCOCI
CE,TAUÁ,MARRECAS
CE,TAUÁ,BARRA NOVA
CE,PARAMBU,OITICICA
CE,PARAMBU,GAVIAO
CE,TAUÁ,INHAMUNS
CE,PARAMBU,JUAZEIRO
CE,PARAMBU,SEDE
CE,PARAMBU,POSTO CEARÁ
CE,TAUÁ,COLIBRIS
CE,PARAMBU,RIACHÃO
CE,TAUÁ,SEDE
CE,PARAMBU,MIRANDA
CE,TAUÁ,BARRO BRANCO - SEDE
CE,PARAMBU,ESPERANÇA
CE,PARAMBU,UMBUZEIRO
CE,TAUÁ,COLIBRIS/SEDE
CE,TAUÁ,DISTRITO - SEDE
DF,BRASÍLIA,COLÔNIA AGRÍCOLA VICENTE PIRES
ES,IRUPI,CENTRO
ES,IRUPI,CÓRREGO BARRA GRANDE
ES,IRUPI,DISTRITO DE SANTA CRUZ
ES,IRUPI,BARRA DE SANTA ROSA
ES,IRUPI,CÓRREGO SÃO JOSÉ
ES,MUNIZ FREIRE,ALTO NORTE
ES,MUNIZ FREIRE,DISTRITO DE PIAÇU
ES,MUNIZ FREIRE,CENTRO
ES,MUNIZ FREIRE,DISTRITO DE MENINO JESUS
ES,IRUPI,AVENTUREIRO
ES,MUNIZ FREIRE,DISTRITO DE ITAICÍ
ES,MUNIZ FREIRE,DISTRITO DE VIEIRA MACHADO
ES,MUNIZ FREIRE,DISTRITO DE SÃO PEDRO
GO,LUZIÂNIA,JARDIM INGA
GO,LUZIÂNIA,PARQUE ESTRELA DALVA II
GO,LUZIÂNIA,BAIRRO SAO CAETANO
GO,LUZIÂNIA,SETOR MANDU II
GO,LUZIÂNIA,PARQUE ESTRELA DALVA 0
GO,LUZIÂNIA,PARQUE ESTRELA DALVA IX
GO,LUZIÂNIA,SETOR LESTE
GO,LUZIÂNIA,VILA GUARA
GO,LUZIÂNIA,SETOR NORTE
GO,LUZIÂNIA,SETOR KENNEDY
GO,LUZIÂNIA,JARDIM FLAMBOYANT
GO,LUZIÂNIA,PARQUE ESTRELA DALVA III
GO,LUZIÂNIA,CIDADE OSFAYA
GO,LUZIÂNIA,JARDIM PLANALTO
GO,LUZIÂNIA,PARQUE ESTRELA DALVA IV
GO,LUZIÂNIA,PARQUE ESTRELA DALVA VII
GO,LUZIÂNIA,PARQUE ALVORADA
GO,LUZIÂNIA,PARQUE MINGONE II
GO,LUZIÂNIA,JARDIM MARILIA
GO,LUZIÂNIA,PARQUE ALVORADA I
GO,LUZIÂNIA,PARQUE ESTRELA DALVA VIII
GO,LUZIÂNIA,JARDIM JOCKEY CLUBE
GO,LUZIÂNIA,PARQUE SANTA FE I
GO,LUZIÂNIA,PARQUE SOL NASCENTE
GO,LUZIÂNIA,CENTRO
GO,LUZIÂNIA,PARQUE ESTRELA DALVA X
GO,LUZIÂNIA,SETOR FUMAL
GO,LUZIÂNIA,JARDIM ZULEIKA
GO,LUZIÂNIA,JARDIM BANDEIRANTES
GO,LUZIÂNIA,SETOR NORTE MARAVILHA
GO,LUZIÂNIA,PARQUE MINGONE I
GO,LUZIÂNIA,MANSOES DE RECREIO ESTRELA DALVA VIII
GO,LUZIÂNIA,SETOR AEROPORTO
GO,LUZIÂNIA,ZONA RURAL
GO,LUZIÂNIA,ROSARIO
GO,LUZIÂNIA,SETOR AGROINDUSTRIAL
GO,LUZIÂNIA,MANSOES DE RECREIO ESTRELA DALVA VI
MA,TIMON,POVOADO SACO - ZONA RURAL
MA,TIMON,FORMOSA - ZONA URBANA
MA,TIMON,VILA ANGÉLICA - ZONA URBANA
MA,TIMON,BELA VISTA - ZONA URBANA
MA,TIMON,CONJUNTO BOA VISTA - ZONA URBANA
MA,TIMON,PARQUE SÃO FRANCISCO - ZONA URBANA
MA,TIMON,PARQUE PIAUI - ZONA URBANA
MA,TIMON,FLORES I - ZONA URBANA
MA,TIMON,POVOADO CASTELO - ZONA RURAL
MA,TIMON,PARQUE ALVORADA - ZONA URBANA
MA,TIMON,CENTRO - ZONA URBANA
MA,TIMON,MUTIRÃO - ZONA URBANA
MA,TIMON,PEDRO PATRÍCIO - ZONA URBANA
MA,TIMON,POVOADO PORÇÃO DO ZECA BATISTA - ZONA RURAL
MA,TIMON,SANTO ANTÔNIO - ZONA URBANA
MA,TIMON,PARQUE UNIÃO - ZONA URBANA
MA,TIMON,POVOADO GAMELEIRA - ZONA RURAL
MA,TIMON,CIDADE NOVA - ZONA URBANA
MA,TIMON,POVOADO JACARÉ - ZONA RURAL
MA,TIMON,VILA DO BEC - ZONA URBANA
MA,TIMON,CENTRO OPERÁRIO - ZONA URBANA
MA,TIMON,SÃO BENEDITO - ZONA URBANA
MA,TIMON,POVOADO CANHAÇU - ZONA RURAL
MA,TIMON,PARQUE PIAUI II - ZONA URBANA
MA,TIMON,POVOADO CAMPO GRANDE - ZONA RURAL
MA,TIMON,CONJUNTO NOVO TEMPO - ZONA URBANA
MA,TIMON,POVOADO MATA PASTO - ZONA RURAL
MA,TIMON,POVOADO PINTO - ZONA RURAL
MA,TIMON,POVOADO VERTENTE - ZONA RURAL
MA,TIMON,POVOADO TAMANDUÁ - ZONA RURAL
MA,TIMON,POVOADO BARRA DAS POMBAS - zona rural
MA,TIMON,POVOADO SÃO JOSÉ DOS CACETES - ZONA RURAL
MA,TIMON,BOA VISTA - ZONA URBANA
MA,TIMON,POVOADO BONITINHO - ZONA RURAL
MA,TIMON,POVOADO RONCADOR - ZONA RURAL
MA,TIMON,POVOADO BURITI CORTADO - ZONA RURAL
MA,TIMON,POVOADO SÃO JOSÉ DOS PERDIDOS - ZONA RURAL
MA,TIMON,localidade monteiro - zona rural
MA,TIMON,POVOADO CARNAÚBA DE PEDRA - ZONA RURAL
MA,TIMON,POVOADO SANTA MARIA - ZONA RURAL
MG,ALTEROSA,CRUZEIRO
MG,ALTEROSA,CENTRO
MG,AREADO,NOVA AREADO
MG,AREADO,ROSARIO
MG,AREADO,CENTRO
MG,AREADO,SAO VICENTE
MG,ALTEROSA,JARDIM DAS ORQUIDEAS
MG,ALTEROSA,POR DO SOL - CAVACOS
MS,PONTA PORÃ,BAIRRO SÃO DOMINGOS
MS,PONTA PORÃ,BAIRRO SANTA ISABEL
MS,PONTA PORÃ,RESIDENCIAL JÚLIA DE OLIVEIRA CARDINAL
MS,PONTA PORÃ,CENTRO
MS,ARAL MOREIRA,CENTRO
MS,CORONEL SAPUCAIA,VILA NOVA
MS,CORONEL SAPUCAIA,CENTRO
MS,PONTA PORÃ,JARDIM UNIVERSITÁRIO
MS,CORONEL SAPUCAIA,ZONA RURAL
MS,PONTA PORÃ,BAIRRO IGNÊS ANDREAZZA
MS,PONTA PORÃ,JARDIM VITÓRIA
MS,PONTA PORÃ,DISTRITO DE SANGA PUITÃ
MS,ARAL MOREIRA,DISTRITO DE VILA MARQUES
MS,PONTA PORÃ,JARDIM ALTOS DA GLÓRIA
MS,CORONEL SAPUCAIA,JARDIM IPE
MS,ARAL MOREIRA,ALDEIA GUASSUTY
MS,PONTA PORÃ,BAIRRO GRANJA
MS,ARAL MOREIRA,ASSENTAMENTO SANTA CATARINA
MS,ARAL MOREIRA,DISTRITO SÃO LUIZ
MS,CORONEL SAPUCAIA,VILA NOVA ESPERANÇA
MS,PONTA PORÃ,ZONA RURAL
MS,ARAL MOREIRA,DISTRITO DE RIO VERDE
MT,TANGARÁ DA SERRA,CENTRO
MT,TANGARÁ DA SERRA,RESIDENCIAL DONA JULIA
MT,TANGARÁ DA SERRA,JARDIM ANGOLA
MT,TANGARÁ DA SERRA,JARDIM EUROPA
MT,TANGARÁ DA SERRA,JARDIM SANTA ISABEL
MT,TANGARÁ DA SERRA,JARDIM SAN DIEGO
MT,TANGARÁ DA SERRA,JARDIM MORADA DO SOL
MT,TANGARÁ DA SERRA,JARDIM ALTO DA BOA VISTA
MT,NOVA OLÍMPIA,BOA ESPERANÇA
MT,TANGARÁ DA SERRA,JARDIM DOS IPES
MT,TANGARÁ DA SERRA,VILA GOIAS
MT,TANGARÁ DA SERRA,ZONA RURAL
MT,TANGARÁ DA SERRA,JARDIM RIO PRETO
MT,TANGARÁ DA SERRA,JARDIM TARUMA
MT,TANGARÁ DA SERRA,JARDIM ITAPIRAPUA
MT,TANGARÁ DA SERRA,JARDIM TANGARA II
MT,TANGARÁ DA SERRA,JARDIM DO SUL
MT,TANGARÁ DA SERRA,VILA HORIZONTE
MT,TANGARÁ DA SERRA,JARDIM ESMERALDA
MT,NOVA OLÍMPIA,JARDIM DAS OLIVEIRAS
MT,TANGARÁ DA SERRA,VILA NAZARE
MT,TANGARÁ DA SERRA,JARDIM TANGARA
MT,TANGARÁ DA SERRA,DISTRITO DE PROGRESSO
MT,TANGARÁ DA SERRA,VILA ALTA
MT,NOVA OLÍMPIA,ASSENTAMENTO RIO BRANCO
MT,TANGARÁ DA SERRA,PARQUE DAS MANSOES
MT,NOVA OLÍMPIA,SÃO JOÃO
MT,NOVA OLÍMPIA,JARDIM OURO VERDE
MT,TANGARÁ DA SERRA,ASSENTAMENTO ANTONIO CONSELHEIRO
MT,NOVA OLÍMPIA,CENTRO
MT,TANGARÁ DA SERRA,GLEBA TRIANGULO
MT,TANGARÁ DA SERRA,DISTRITO DE SAO JOAQUIM
MT,TANGARÁ DA SERRA,DISTRITO DE SAO JORGE
PA,MONTE ALEGRE,PAJUÇARA
PA,MONTE ALEGRE,PLANALTO
PA,MONTE ALEGRE,ZONA RURAL
PA,MONTE ALEGRE,SURUBEJU
PA,MONTE ALEGRE,TERRA AMARELA
PA,MONTE ALEGRE,CURINTANFAN
PA,MONTE ALEGRE,CIDADE ALTA
PA,MONTE ALEGRE,SERRA ORIENTAL
PA,MONTE ALEGRE,SERRA OCIDENTAL
PA,MONTE ALEGRE,CAMARAZINHO
PA,MONTE ALEGRE,CURAXI
PA,MONTE ALEGRE,TURU
PA,MONTE ALEGRE,ZONA DO LAGO
PA,MONTE ALEGRE,CIDADE BAIXA
PB,AREIAL,CENTRO
PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA,CENTRO
PB,ESPERANÇA,CENTRO
PB,ESPERANÇA,DISTRITO MASSABIELLE
PB,ESPERANÇA,DISTRITO DE PINTADO
PB,ESPERANÇA,DISTRITO SÃO MIGUEL
PE,ESCADA,VIRADOURO
PE,ESCADA,NOVA ESCADA
PE,ESCADA,USINA (ENGENHO) MASSAUASSU
PE,ESCADA,ALTO DO SACRIFICIO
PE,ESCADA,NOVA CIDADE
PE,ESCADA,JAGUARIBE
PE,ESCADA,ALTO SÃO SEBASTIÃO
PE,ESCADA,SAO FRANCISCO
PE,ESCADA,BELA VISTA
PE,ESCADA,NOVA DESCOBERTA
PE,ESCADA,CENTRO
PE,ESCADA,SANTO ANTONIO
PE,ESCADA,RIACHO DO NAVIO
PE,ESCADA,FREXEIRAS
PE,ESCADA,VILA OPERARIA
PI,CAMPO GRANDE DO PIAUÍ,ZONA RURAL
PI,MASSAPÊ DO PIAUÍ,CENTRO
PI,MASSAPÊ DO PIAUÍ,ZONA RURAL
PI,JAICÓS,SERRANOPOLIS
PI,JAICÓS,ZONA RURAL
PI,PATOS DO PIAUÍ,CENTRO
PI,CAMPO GRANDE DO PIAUÍ,NOVO HORIZONTE
PI,JAICÓS,CENTRO
PI,PATOS DO PIAUÍ,ZONA RURAL
PI,CAMPO GRANDE DO PIAUÍ,CENTRO
PI,JAICÓS,NOVA OLINDA
PR,PINHALÃO,VILA GUARANI
PR,TOMAZINA,BARRO PRETO
PR,TOMAZINA,RIBEIRÃO DA ANTA
PR,JABOTI,CENTRO
PR,TOMAZINA,CENTRO
PR,JABOTI,VILA SAMAMBAIA
PR,PINHALÃO,CENTRO
PR,TOMAZINA,SAPÉ
PR,TOMAZINA,PAINEIRINHA
PR,PINHALÃO,LAVRINHA
PR,JABOTI,ÁGUA BRANCA
RN,SÃO TOMÉ,CENTRO
RN,RUY BARBOSA,CENTRO
RN,BARCELONA,CENTRO
RN,LAGOA DE VELHOS,CENTRO
RN,SÃO TOMÉ,BELA VISTA
RO,ALTO ALEGRE DOS PARECIS,CENTRO
RO,SANTA LUZIA D'OESTE,CENTRO
RO,PARECIS,CENTRO
RO,SÃO FELIPE D'OESTE,ZONA RURAL
RO,PARECIS,ZONA RURAL
RO,SANTA LUZIA D'OESTE,ZONA RURAL
RO,SÃO FELIPE D'OESTE,CENTRO
RO,ALTO ALEGRE DOS PARECIS,ZONA RURAL
RO,ALTO ALEGRE DOS PARECIS,DISTRITO FLOR DA SERRA
RO,SANTA LUZIA D'OESTE,SAÚDE
RS,ENCRUZILHADA DO SUL,INTERIOR
RS,ENCRUZILHADA DO SUL,MARIANO DA ROCHA
RS,ENCRUZILHADA DO SUL,CENTRO
RS,AMARAL FERRADOR,CENTRO
RS,AMARAL FERRADOR,INTERIOR
RS,ENCRUZILHADA DO SUL,VILA XAVIER
RS,ENCRUZILHADA DO SUL,LAVA PÉS
RS,ENCRUZILHADA DO SUL,VILA JACINTO
RS,ENCRUZILHADA DO SUL,ALTO ALEGRE
SC,JOINVILLE,SAGUAÇU
SC,JOINVILLE,COSTA E SILVA
SC,JOINVILLE,SANTO ANTÔNIO
SC,JOINVILLE,BOM RETIRO
SC,JOINVILLE,CENTRO
SC,JOINVILLE,AMÉRICA
SE,TELHA,POVOADO BELA VISTA
SE,TELHA,POVOADO SÃO PEDRO
SE,AMPARO DE SÃO FRANCISCO,CENTRO
SE,JAPOATÃ,ZONA RURAL
SE,PROPRIÁ,CENTRO
SE,SÃO FRANCISCO,LAGOA
SE,AMPARO DE SÃO FRANCISCO,POVOADO SÃO JOSÉ
SE,SÃO FRANCISCO,CENTRO
SE,JAPOATÃ,POVOADO POXIM
SE,PROPRIÁ,"SAO MIGUEL, POV"
SE,PROPRIÁ,ALTO DO ARACAJU
SE,PROPRIÁ,BELA VISTA
SE,PROPRIÁ,MATADOURO
SE,PROPRIÁ,"SAO VICENTE, POV"
SE,PROPRIÁ,DIOCESANO
SE,PROPRIÁ,AMERICA
SE,JAPOATÃ,POVOADO LADEIRAS
SE,PROPRIÁ,OLIMPIO CAMPOS
SE,TELHA,CENTRO
SE,PROPRIÁ,ALTO DO SANTO ANTONIO
SE,JAPOATÃ,PROJETO LADEIRINHAS A
SE,JAPOATÃ,POVOADO CARRO QUEBRADO
SE,JAPOATÃ,POVOADO ESPINHEIRO
SE,PROPRIÁ,"BOA ESPERANCA, POV"
SE,JAPOATÃ,CENTRO
SE,PROPRIÁ,"SANTA CRUZ, POV"
SE,SÃO FRANCISCO,ZONA RURAL
SE,JAPOATÃ,POVOADO POROROCA
SE,JAPOATÃ,POVOADO ESTIVA DOS PAUS
SE,JAPOATÃ,POVOADO CURRAIS
SE,JAPOATÃ,PROJETO LADEIRINHAS B
SP,BARIRI,VILA SAO JOSE
SP,BARIRI,CENTRO
SP,BARIRI,JARDIM SANTA ROSA
SP,BARIRI,JARDIM PANORAMA
SP,BARIRI,NUCLEO HAB ANIDA A OREFICE UM
SP,ITAJU,CENTRO
SP,BARIRI,LIVRAMENTO
TO,SANTA ROSA DO TOCANTINS,CENTRO
TO,NATIVIDADE,CENTRO
TO,NATIVIDADE,NOVA ESPERANÇA
TO,ALMAS,CENTRO
TO,NATIVIDADE,ZONA RURAL
TO,CHAPADA DA NATIVIDADE,CENTRO
TO,ALMAS,SETOR AEROPORTO
TO,ALMAS,SETOR MONJOLO
TO,SANTA ROSA DO TOCANTINS,ZONA RURAL
AL,CAMPO GRANDE,CENTRO
AL,TRAIPU,CENTRO
AM,BENJAMIN CONSTANT,CENTRO
AM,BENJAMIN CONSTANT,ZONA RURAL INDÍGENA
AM,BENJAMIN CONSTANT,COIMBRA
AM,BENJAMIN CONSTANT,UMARIZAL
AM,BENJAMIN CONSTANT,COLONIA
AM,BENJAMIN CONSTANT,BOM JARDIM
AM,BENJAMIN CONSTANT,COHABAM
AM,BENJAMIN CONSTANT,ZONA RURAL
CE,CRATEÚS,FATIMA I
CE,CRATEÚS,CIDADE NOVA
CE,CRATEÚS,SÃO JOSÉ
CE,CRATEÚS,VENANCIOS
CE,CRATEÚS,PLANALTO
CE,CRATEÚS,FATIMA II
CE,CRATEÚS,SANTO ANTÔNIO
CE,CRATEÚS,CIDADE 2000
CE,CRATEÚS,IRAPUA
CE,CRATEÚS,IPASE
CE,CRATEÚS,SANTANA
CE,CRATEÚS,MONTENEBO
CE,CRATEÚS,SÃO VICENTE
CE,IPAPORANGA,LAGOA DO BARRO
CE,CRATEÚS,TUCUNS
CE,CRATEÚS,IBIAPABA
CE,CRATEÚS,REALEJO
CE,CRATEÚS,CURRAL VELHO
CE,CRATEÚS,SANTA LUZIA
CE,IPAPORANGA,ALTO DO BOM PRINCÍPIO
CE,IPAPORANGA,CAJÁS DOS JORGES
CE,CRATEÚS,LAGOA DAS PEDRAS
CE,CRATEÚS,JOSÉ ROSA
CE,IPAPORANGA,TORRÕES
CE,CRATEÚS,CAMPO VELHO
CE,CRATEÚS,POTI
CE,CRATEÚS,ALTAMIRA
CE,IPAPORANGA,MULUNGU
CE,IPAPORANGA,SÍTIO ARARAS
CE,CRATEÚS,ASSIS
CE,CRATEÚS,CENTRO
CE,IPAPORANGA,CENTRO
CE,IPAPORANGA,CENTRAL
CE,IPAPORANGA,SACRAMENTO
CE,IPAPORANGA,ÁGUA BRANCA
CE,CRATEÚS,OITICICA
ES,ARACRUZ,ALDEIA INDÍGENA PAU BRASIL
ES,ARACRUZ,CENTRO
ES,ARACRUZ,DE FÁTIMA
ES,ARACRUZ,NOVO IRAJÁ
ES,ARACRUZ,SEGATTO
ES,ARACRUZ,VILA NOVA
ES,ARACRUZ,BELA VISTA
ES,ARACRUZ,NOVO JEQUITIBÁ
ES,ARACRUZ,ALDEIA INDÍGENA CAEIRAS VELHA
ES,ARACRUZ,JACUPEMBA
ES,ARACRUZ,SÃO MARCOS
ES,ARACRUZ,DE CARLI
ES,ARACRUZ,JEQUITIBÁ
ES,ARACRUZ,GUARANÁ
ES,ARACRUZ,BARRA DO RIACHO
ES,ARACRUZ,VILA RICA
ES,ARACRUZ,COQUEIRAL
ES,ARACRUZ,SANTA ROSA
ES,ARACRUZ,BARRA DO SAHY
ES,ARACRUZ,JOSÉ MAMBRINI
ES,ARACRUZ,VILA DO RIACHO
ES,ARACRUZ,PRAIA DO SAUÊ
ES,ARACRUZ,CÓRREGO D'ÁGUA
ES,ARACRUZ,MOROBÁ
ES,ARACRUZ,ITAPARICA
ES,ARACRUZ,BIRIRICAS
ES,ARACRUZ,GINÁSIO
ES,ARACRUZ,PRAIA MAR AZUL
ES,ARACRUZ,ALDEIA INDÍGENA COMBOIOS
ES,ARACRUZ,RIO PRETO
ES,ARACRUZ,NOVA SANTA CRUZ
ES,ARACRUZ,SANTA CRUZ
ES,ARACRUZ,RIO FRANCÊS
ES,ARACRUZ,ALDEIA INDÍGENA TRÊS PALMEIRAS
ES,ARACRUZ,GRAPUAMA
ES,ARACRUZ,PELADO
ES,ARACRUZ,PELADINHO
GO,PALMEIRAS DE GOIÁS,SETOR BOA VISTA
GO,PALMEIRAS DE GOIÁS,CENTRO
GO,PALMEIRAS DE GOIÁS,JARDIM DAS OLIVEIRAS
GO,PALMEIRAS DE GOIÁS,SETOR SÃO JOÃO
GO,PALMEIRAS DE GOIÁS,GOIANINHA
GO,PALMEIRAS DE GOIÁS,VILA BOA ESPERANÇA
GO,CAMPESTRE DE GOIÁS,CENTRO
GO,PALMEIRAS DE GOIÁS,JARDIM AMAZONAS
GO,CAMPESTRE DE GOIÁS,SETOR BOA VISTA
GO,CEZARINA,CENTRO
GO,CEZARINA,SETOR MARIA FRANCO
GO,CEZARINA,VILA CALANDIA
GO,PALMEIRAS DE GOIÁS,CONJUNTO CASTELO BRANCO
GO,CEZARINA,POVOADO DE LINDA VISTA
GO,PALMEIRAS DE GOIÁS,RESIDENCIAL FLÓRIDA
MA,VIANA,CENTRO- ZONA URBANA
MA,VIANA,VINAGRE- ZONA URBANA
MA,CAJARI,POVOADO GAMELEIRA- ZONA RURAL
MA,CAJARI,POVOADO ZÉ MARIA - ZONA RURAL
MA,VIANA,POVOADO BACURIZEIRO- ZONA RURAL
MA,VIANA,POVOADO PREQUEU- ZONA RURAL
MA,CAJARI,POVOADO BOM JARDIM- ZONA RURAL
MA,CAJARI,POVOADO REDONDO- ZONA RURAL
MA,VIANA,POVOADO SANTEIRO-ZONA RURAL
MA,CAJARI,ZONA RURAL
MA,CAJARI,POVOADO LADEIRA-ZONA RURAL
MA,VIANA,POVOADO SÃO CRISTOVÃO-ZONA RURAL
MA,CAJARI,BAIRRO DE LOURDES- ZONA URBANA
MA,VIANA,POVOADO ESPERANÇA- ZONA RURAL
MA,CAJARI,CENTRO- ZONA URBANA
MA,VIANA,POVOADO BACA- ZONA RURAL
MA,VIANA,MULTIRÃO- ZONA URBANA
MA,CAJARI,POVOADO CURRAL DE VARAS- ZONA RURAL
MA,VIANA,POVOADO SANTA MARIA DO RAPOSO-ZONA RURAL
MA,VIANA,POVOADO IBACAZINHO- ZONA RURAL
MA,CAJARI,POVOADO MOCOROCA- ZONA RURAL
MA,CAJARI,POVOADO CAMAPUTIUA- ZONA RURAL
MA,VIANA,PICARREIRA-ZONA URBANA
MA,CAJARI,POVOADO CAMBUCA- ZONA RURAL
MA,VIANA,CARECA- ZONA URBANA
MA,VIANA,ZONA RURAL
MA,VIANA,POVOADO SÃO JOSÉ DE LAGOA- ZONA RURAL
MA,CAJARI,POVOADO BOA VISTA- ZONA RURAL
MA,VIANA,POVOADO SÃO PEDRO-ZONA RURAL
MA,VIANA,POVOADO BOA VISTA DO CAJUEIRO-ZONA RURAL
MA,VIANA,POVOADO RICOA-ZONA RURAL
MA,VIANA,POVOADO GALEGA - ZONA RURAL
MA,CAJARI,POVOADO BAIANO - ZONA RURAL
MA,VIANA,VILA ZIZI- ZONA URBANA
MA,VIANA,POVOADO MELHORA- ZONA RURAL
MA,VIANA,POVOADO ESTRELA DE SANTANA- ZONA RURAL
MA,VIANA,POVOADO BAIAS- ZONA RURAL
MA,VIANA,POVOADO ESTRADA DE RAFAEL- ZONA RURAL
MA,VIANA,POVOADO CAPIM-AÇU- ZONA RURAL
MA,VIANA,POVOADO SANTA MARIA DOS TEJUS- ZONA RURAL
MA,VIANA,POVOADO IPIRANGA- ZONA RURAL
MA,VIANA,POVOADO SACAITAUA- ZONA RURAL
MA,VIANA,POVOADO SANTANINHA DO AGUIAR-ZONA RURAL
MA,VIANA,POVOADO SANTA TERESA- ZONA RURAL
MA,CAJARI,POVOADO ENSEADA GRANDE I- ZONA RURAL
MA,VIANA,POVOADO VILA NOVA-ZONA RURAL
MA,VIANA,POVOADO CARU- ZONA RURAL
MA,CAJARI,POVOADO TUCUM- ZONA RURAL
MA,CAJARI,POVOADO CACHOEIRA- ZONA RURAL
MA,CAJARI,POVOADO CHAPADINHA- ZONA RURAL
MA,VIANA,POVOADO SÃO FELIPE- ZONA RURAL
MA,VIANA,POVOADO LARANJAL- ZONA RURAL
MA,CAJARI,POVOADO CENTRALZINHO- ZONA RURAL
MA,VIANA,POVOADO CACHOEIRA- ZONA RURAL
MA,VIANA,POVOADO MOCAMBO- ZONA RURAL
MA,VIANA,POVOADO ENSEADA FUNDA - ZONA RURAL
MA,CAJARI,POVOADO ENSEADA GRANDE II- ZONA RURAL
MA,VIANA,POVOADO BOM JESUS-ZONA RURAL
MA,VIANA,POVOADO CAMBUTE- ZONA RURAL
MA,VIANA,POVOADO SÃO JOSÉ DOS BRAGAS- ZONA RURAL
MA,VIANA,POVOADO SÃO FRANCISCO- ZONA RURAL
MA,CAJARI,POVOADO CINZAS- ZONA RURAL
MA,VIANA,POVOADO SANTA CRUZ- ZONA RURAL
MA,VIANA,POVOADO RECANTO- ZONA RURAL
MS,PORTO MURTINHO,CENTRO
MS,PORTO MURTINHO,ZONA RURAL
MT,VÁRZEA GRANDE,JARDIM DE ALÁ
MT,VÁRZEA GRANDE,JARDIM DOS ESTADOS
MT,VÁRZEA GRANDE,JARDIM TARUMÃ
MT,VÁRZEA GRANDE,FIGUEIRINHA
MT,VÁRZEA GRANDE,JARDIM MARAJOARA
MT,VÁRZEA GRANDE,JARDIM ITORORÓ
MT,VÁRZEA GRANDE,NOVA FRONTEIRA
MT,VÁRZEA GRANDE,ÁGUA VERMELHA
MT,NOSSA SENHORA DO LIVRAMENTO,ZONA RURAL
MT,VÁRZEA GRANDE,JARDIM GLÓRIA I
MT,VÁRZEA GRANDE,SÃO MATEUS
MT,VÁRZEA GRANDE,PARQUE DO SABIÁ
MT,VÁRZEA GRANDE,JARDIM MANAIRA
MT,VÁRZEA GRANDE,SÃO SIMÃO
MT,VÁRZEA GRANDE,VILA ARTHUR
MT,VÁRZEA GRANDE,COHAB OURO VERDE
MT,NOSSA SENHORA DO LIVRAMENTO,CENTRO
MT,VÁRZEA GRANDE,MAPIM
MT,VÁRZEA GRANDE,COHAB ASA BELA
MT,VÁRZEA GRANDE,CIDADE DE DEUS
MT,VÁRZEA GRANDE,COHAB CANELLAS
MT,VÁRZEA GRANDE,COHAB SANTA ISABEL
MT,VÁRZEA GRANDE,JARDIM PAULA I
MT,VÁRZEA GRANDE,VINTE E TRÊS DE SETEMBRO
MT,VÁRZEA GRANDE,DISTRITO DE CAPÃO GRANDE
MT,VÁRZEA GRANDE,PARQUE DAS MANGABEIRAS
MT,VÁRZEA GRANDE,JARDIM GLÓRIA II
MT,VÁRZEA GRANDE,NOVO MUNDO
MT,VÁRZEA GRANDE,SERRA DOURADA
MT,VÁRZEA GRANDE,COLINAS VERDEJANTES
MT,NOSSA SENHORA DO LIVRAMENTO,ASSENTAMENTO ESTRELA DO ORIENTE
MT,VÁRZEA GRANDE,JARDIM IMPERIAL
MT,VÁRZEA GRANDE,DISTRITO DE PASSAGEM DA CONCEICAO
MT,VÁRZEA GRANDE,DISTRITO DA GUARITA
MT,VÁRZEA GRANDE,ZONA RURAL
MT,VÁRZEA GRANDE,COHAB NOVA IPE
MT,VÁRZEA GRANDE,CENTRO
PA,SANTARÉM,LAGO GRANDE
PA,SANTARÉM,MAPIRI
PA,SANTARÉM,JARDIM SANTARÉM
PA,MOJUÍ DOS CAMPOS,ALTO ALEGRE
PA,SANTARÉM,FLORESTA
PA,SANTARÉM,APARECIDA
PA,SANTARÉM,FÁTIMA
PA,MOJUÍ DOS CAMPOS,ZONA RURAL
PA,SANTARÉM,LIBERDADE
PA,SANTARÉM,CARANAZAL
PA,MOJUÍ DOS CAMPOS,CIDADE ALTA
PA,MOJUÍ DOS CAMPOS,CENTRO
PA,SANTARÉM,ALDEIA
PA,SANTARÉM,ARAPIXUNA
PA,MOJUÍ DOS CAMPOS,VILA NOVA
PB,ARARUNA,CENTRO
PB,CACIMBA DE DENTRO,CENTRO
PB,TACIMA,BRAGA DE CIMA
PB,TACIMA,CACHOEIRINHA
PB,TACIMA,CENTRO
PB,RIACHÃO,CENTRO
PB,ARARUNA,ZONA RURAL
PE,CARPINA,BAIRRO NOVO
PE,CARPINA,SÃO SEBASTIÃO
PE,CARPINA,CAJÁ
PE,CARPINA,SANTO ANTÔNIO
PE,CARPINA,SÃO JOSÉ
PE,LAGOA DO CARRO,ZONA RURAL
PE,LAGOA DO CARRO,CENTRO
PE,LAGOA DO CARRO,POUSO ALEGRE
PE,LAGOA DO CARRO,RECANTO CARPINA
PE,CARPINA,CENTRO
PE,CARPINA,ZONA RURAL
PE,CARPINA,SANTA CRUZ
PE,CARPINA,CARAMURU
PI,SÃO JOÃO DO PIAUÍ,ZONA RURAL
PI,SÃO JOÃO DO PIAUÍ,CENTRO
PI,JOÃO COSTA,ZONA RURAL
PI,JOÃO COSTA,CENTRO
PR,WENCESLAU BRAZ,CENTRO
